participant,speed,node,Fx1,Fy1,Fx2,Fy2,speed1,speed2,duration
P8,1.2,33,6.870617923696662,527.1943411387854,0.0,0.0,1.2028118716845058,1.198993574950518,1.118
P8,1.2,34,11.285941268645363,532.0303642176667,0.0,0.0,1.2018564753562544,1.199203052874867,1.118
P8,1.2,35,15.834852116810527,537.8470439612739,0.0,0.0,1.2012391171381855,1.1994850862349333,1.118
P8,1.2,36,20.388298252657954,544.3408345204037,-0.03597914542148518,0.00522224699474141,1.2011919804920013,1.1997857925433977,1.118
P8,1.2,37,25.117951557429496,551.5040767242529,-0.05304567007206362,0.042548416331784536,1.2009251825714184,1.1997565551346172,1.118
P8,1.2,38,29.943718637313424,559.5552863013727,-0.052490631193332124,0.10862415517048185,1.2010381307109688,1.199565373885743,1.118
P8,1.2,39,34.979522455613356,568.6198762128167,-0.04582796058693352,0.2138741990318643,1.2013031308997115,1.1994187110170063,1.118
P8,1.2,40,40.540126566192214,578.4709903257374,-0.045396854975984974,0.3448453316378694,1.2015902263247193,1.1992752757582008,1.118
P8,1.2,41,46.73400485072551,588.9035802568189,-0.052766304130278496,0.4338103917201598,1.201889778695985,1.1990074787398979,1.118
P8,1.2,42,53.608547408187235,599.9487035164946,-0.06152001576089191,0.33063821244883457,1.2018397949400397,1.1986674006990232,1.118
P8,1.2,43,61.35269575543511,611.335459721542,0.0,0.0,1.2016850606189364,1.1989038576969313,1.118
P8,1.2,44,69.92407753239132,622.2680857370215,0.0,0.0,1.2016360266864485,1.1992077850036091,1.118
P8,1.2,45,79.24692025814683,631.8896667083266,0.0,0.0,1.201744368308374,1.1992925321845191,1.118
P8,1.2,46,89.27793311773783,639.5023777626648,0.0,0.0,1.2019109107344996,1.199782753000371,1.118
P8,1.2,47,99.69893742470843,644.2353516972933,0.0,0.0,1.2021904460570254,1.1999268957700273,1.118
P8,1.2,48,110.3576469392651,644.9371996297887,0.0,0.0,1.2026929286484387,1.1996846570679507,1.118
P8,1.2,49,121.0914548972535,640.3981377102484,1.3042700965149367,0.14988802436413126,1.203448737759343,1.1996064196053529,1.118
P8,1.2,50,131.4659571261788,629.4107498581388,0.43829851390647934,24.91037751658965,1.2044635302697948,1.1994756963048543,1.118
P8,1.2,51,140.92720346209748,610.6637563336728,-2.5277791930137363,72.00088306450755,1.2053809790258014,1.1993389392739515,1.118
P8,1.2,52,148.56890327063985,582.5233926682638,-9.807711472241367,143.29753789283242,1.2058983974400395,1.1987531124119788,1.118
P8,1.2,53,152.57102951944202,543.0347728814384,-24.081653239813527,232.7372174601407,1.2060545053367835,1.1977338843282013,1.118
P8,1.2,54,150.8373897011542,490.6725195381181,-44.826456130259444,328.40783428809567,1.2060147056185457,1.1966595467555516,1.118
P8,1.2,55,141.98026341824783,425.8572203789586,-67.94897916545918,418.5113656933423,1.2062504247700052,1.1951926232181764,1.118
P8,1.2,56,125.12341698586701,351.79458111198585,-89.65735064999464,495.57419845164503,1.206698585137905,1.1917333150548894,1.118
P8,1.2,57,101.53979091788906,273.96014168871454,-107.85322035438519,557.5395820257951,1.2071052861305493,1.1831288604285919,1.118
P8,1.2,58,75.11458916365812,199.24673856520602,-121.33159254218256,606.8920143552889,1.20684506161258,1.172133779778867,1.118
P8,1.2,59,50.19694282870157,134.20181817110867,-129.78335238931308,647.7171600257868,1.2053813305561787,1.1664704826524217,1.118
P8,1.2,60,29.952535975629388,82.54876760141966,-133.37336138759036,682.4299443026304,1.2023638193004447,1.1698381237409468,1.118
P8,1.2,61,15.688897828368738,44.66261425729359,-132.39546779788856,710.884453473566,1.1979481187810679,1.1797136914733113,1.118
P8,1.2,62,6.7632610756759535,19.366503361521417,-127.78081676497183,732.1465703041885,1.1928462791688241,1.1893983126868983,1.118
P8,1.2,63,1.7295203982649336,4.761712095088543,-120.50474147715428,745.9118160048452,1.1895813964881663,1.1951678918998063,1.118
P8,1.2,64,0.0,0.0,-111.38411076325579,752.3574626967268,1.1906009968088982,1.196465073100755,1.118
P8,1.2,65,0.0,0.0,-101.50699581149202,751.8468331251067,1.194760596182755,1.1958656390491436,1.118
P8,1.2,66,0.0,0.0,-91.54073641716467,744.9017009161964,1.1990209430075247,1.1970524574246295,1.118
P8,1.2,67,0.0,0.0,-81.61928906536684,732.0557701019939,1.2009029685152026,1.2003252845683252,1.118
P8,1.2,68,0.0,0.0,-72.03751538501128,713.9422996074205,1.2007951989801031,1.2034407082516339,1.118
P8,1.2,69,0.0,0.0,-62.93776657463822,691.4906989284016,1.1998215832238017,1.2057578001754996,1.118
P8,1.2,70,0.04696940602367325,0.025871255702045896,-54.27797321256959,665.8337836350598,1.1990483537832426,1.2069895053623527,1.118
P8,1.2,71,0.05206663347432292,0.14112595103861003,-46.37338803584521,638.3769810353914,1.1991488170469127,1.206923206070242,1.118
P8,1.2,72,0.02834226334843601,0.14108927707317348,-39.310873761402966,610.9449449721675,1.199662903821828,1.2064389257288064,1.118
P8,1.2,73,0.018906396719584807,0.10803844756600375,-32.91232662296124,585.4121372933865,1.2000151062345252,1.206389927169948,1.118
P8,1.2,74,0.01858949608998849,0.07259319390647959,-27.198148340761314,563.1232645779926,1.1997096114478527,1.2066665225835218,1.118
P8,1.2,75,0.018340126024177637,0.04043090236331144,-22.040080765453347,544.8377699323152,1.1989834693181365,1.2069133416418338,1.118
P8,1.2,76,0.018412726407838732,0.01569661862017798,-17.16940896622023,530.8493522911556,1.1988965788576946,1.2070234525692907,1.118
P8,1.2,77,0.0,0.0,-12.640299224042163,520.9904811624089,1.1991822817036408,1.2071813404344272,1.118
P8,1.2,78,0.0,0.0,-8.380534068544097,514.8684279492497,1.1994178979742887,1.2064426650821727,1.118
P8,1.2,79,0.0,0.0,-4.221744385020728,512.1349445588639,1.1995393645611012,1.2049554683706856,1.118
P8,1.2,80,0.0,0.0,-0.1910123274048646,512.3961693682829,1.1995178485660865,1.20375798905675,1.118
P8,1.2,81,0.0,0.0,3.7755039627767646,515.1148557005098,1.1996365995220724,1.2027459552621163,1.118
P8,1.2,82,0.0,0.0,7.769794510957638,519.7821945334445,1.1999900030737893,1.2023191046994226,1.118
P8,1.2,83,0.0,0.0,11.729762587494742,525.9847022115617,1.1999657016706557,1.2020124297461676,1.118
P8,1.2,84,0.0,0.0,15.730473449869644,533.4430209352413,1.1994828201829117,1.201493589209442,1.118
P8,1.2,85,0.0,0.0,19.844525413323865,542.1439825389807,1.19895301326598,1.2009207603663137,1.118
P8,1.2,86,0.006952702083689572,0.002855661426661324,24.06454242979048,552.173585253781,1.1985769319750985,1.2004734179007925,1.118
P8,1.2,87,0.008644130218807802,0.05098860962128896,28.53811061065037,563.370008917397,1.1987573253865023,1.200855981354794,1.118
P8,1.2,88,0.005056399840145261,0.1403315381338323,33.341806904242866,575.4335466781404,1.1992137057669268,1.2015370188752528,1.118
P8,1.2,89,-0.0077950041711665075,0.2671944449459329,38.49146879645194,588.1213920673863,1.1996574875785937,1.2012599972362412,1.118
P8,1.2,90,-0.03458230382442938,0.3909055904049673,44.192103212925176,601.0380995923624,1.1996957726294486,1.2008649063080572,1.118
P8,1.2,91,-0.07846718649682245,0.4036787591582339,50.540030440943504,613.6414910678274,1.1996295107553474,1.2007601860171866,1.118
P8,1.2,92,-0.13441454229027747,0.10379077352595303,57.564804390092945,625.5628651075601,1.1998597620212696,1.200435928626116,1.118
P8,1.2,93,0.0,0.0,65.37892837374173,636.5149036704402,1.1998434569316376,1.2003002635847477,1.118
P8,1.2,94,0.0,0.0,73.96022794398404,645.9913393731856,1.199448299930085,1.2006610139488907,1.118
P8,1.2,95,0.0,0.0,83.15392920042949,653.3682312440136,1.199085904037252,1.2016671314021528,1.118
P8,1.2,96,0.0,0.0,92.8412364215803,658.0266965608663,1.1987103034557978,1.2024542035725834,1.118
P8,1.2,97,0.0,0.0,102.74905419967072,659.1717326674788,1.198793231960168,1.2029536773271094,1.118
P8,1.2,98,0.0,0.0,112.56089398773497,655.8460435240734,1.1990693597263502,1.2037681330698917,1.118
P8,1.2,99,3.925248372354494,11.140731322454618,122.01675375421743,647.1033035014474,1.1992362529370877,1.2041936770778887,1.118
P8,1.4,0,4.72309249475497,11.261877117608464,149.3714296133932,664.4997158777221,1.3997629138028855,1.4046349932928235,1.061
P8,1.4,1,4.673477569312872,49.119958036603954,159.30733652680672,646.7341153721112,1.3997481000032022,1.404854752716246,1.061
P8,1.4,2,1.0452124106645033,111.49442970241711,166.65309547294206,618.2426717590824,1.3996266175895968,1.40561518163795,1.061
P8,1.4,3,-10.0618328591556,195.57105432989306,170.07238532222465,577.6675275151481,1.3999302343661555,1.4068793776114046,1.061
P8,1.4,4,-30.246666514810215,291.64549618204285,166.90762173330538,523.7157138870564,1.3997796234626738,1.4074761579366994,1.061
P8,1.4,5,-54.677509717946215,387.71176468341474,155.67663160170292,456.4526385712103,1.3985867085123136,1.4076081025228562,1.061
P8,1.4,6,-78.4488660966438,474.8781747851734,136.39959883076182,378.8605306199015,1.3978611935345668,1.4077625214749376,1.061
P8,1.4,7,-99.4402827902486,548.8498062183488,109.12904882616023,297.09524481965576,1.395226724676911,1.4075207972659247,1.061
P8,1.4,8,-116.82664864385848,610.2720504770083,78.28799564036427,218.72951473078336,1.3857723397142132,1.407051166866722,1.061
P8,1.4,9,-129.83372682219604,662.668994835129,49.61304665386719,150.78719198162528,1.3717351636890676,1.406219204842615,1.061
P8,1.4,10,-138.95530634559617,708.1876287058145,27.031573236174005,97.2075876537342,1.3623496457529656,1.4033958073715436,1.061
P8,1.4,11,-144.0109414781429,746.3277716984549,11.896969926188003,57.91130008692834,1.3643037292671274,1.398305253892821,1.061
P8,1.4,12,-144.16175145990854,775.5005499148142,3.3306753736896035,30.888760953861905,1.3751115812505093,1.3924505901916129,1.061
P8,1.4,13,-140.349024627057,795.1542057247005,-1.0026031136451108,13.792278781093994,1.3867490029018843,1.3874785551349633,1.061
P8,1.4,14,-133.6257730390348,805.7934719300492,-2.7233244158325016,4.26757792208448,1.393255762908387,1.3866027206224776,1.061
P8,1.4,15,-124.160868271759,807.7562404908854,0.0,0.0,1.3943066802312307,1.3913767004668471,1.061
P8,1.4,16,-113.07720458920828,801.7067210694743,0.0,0.0,1.393295565546817,1.3982753215308612,1.061
P8,1.4,17,-101.45774143482993,788.6366768047282,0.0,0.0,1.3940733904813951,1.4031501223683662,1.061
P8,1.4,18,-89.3655562122266,769.4605240023767,0.0,0.0,1.3973782228210474,1.4045471019416214,1.061
P8,1.4,19,-77.53706127284433,744.9409438951228,0.0,0.0,1.401663183155383,1.4031031201914275,1.061
P8,1.4,20,-66.4797834692575,715.8800008165013,0.0,0.0,1.4059758222622998,1.4009234184035764,1.061
P8,1.4,21,-56.13312366420476,683.5418287768797,-0.0055751041973740156,0.0789728405040036,1.4089143607777976,1.3990970493742672,1.061
P8,1.4,22,-46.65519598046049,649.5133889680886,-0.04038232720106917,0.09493345998318865,1.4094978775077986,1.3980912791960878,1.061
P8,1.4,23,-38.518552473478984,615.4873972479571,-0.028898779077261433,0.07944996211287925,1.4090782030221622,1.3985486389802662,1.061
P8,1.4,24,-31.226706121438877,583.1035436354572,0.05989045482760005,0.08820170162283035,1.409122801789884,1.3997049671389044,1.061
P8,1.4,25,-24.754325872164266,553.6622485238493,0.09305647054482116,0.11872857220470462,1.4096161718912705,1.400232300328005,1.061
P8,1.4,26,-19.181118017197672,527.7634563571874,-0.06502658250434167,0.1195152983660853,1.4094795122978823,1.4000568882511653,1.061
P8,1.4,27,-14.202933393316892,505.9500035486132,-0.1872840623895544,0.08268188726258259,1.4088428584745387,1.3995670446693402,1.061
P8,1.4,28,-9.640419868731007,488.8676156080867,-0.20151162323359054,0.03510769758345368,1.4086822590903099,1.3993100032272119,1.061
P8,1.4,29,-5.545912832667235,476.3616719093571,0.0,0.0,1.4084698549159693,1.3997705315059001,1.061
P8,1.4,30,-1.5385779859754662,467.84908686112857,0.0,0.0,1.407579183834748,1.3998817990254602,1.061
P8,1.4,31,2.4034417051956884,463.2796983981656,0.0,0.0,1.406154665506143,1.3992639918970529,1.061
P8,1.4,32,6.258703857314091,462.66382244557553,0.0,0.0,1.4048923035275052,1.3992415630766746,1.061
P8,1.4,33,10.293244656636704,465.40413304267514,0.0,0.0,1.4041954944157853,1.3997584166342563,1.061
P8,1.4,34,14.66402716763654,470.8857937086035,0.0,0.0,1.4038028630313364,1.3998534092767296,1.061
P8,1.4,35,19.179601989306992,478.89154678562903,0.0,0.0,1.4032510652473535,1.399921459944408,1.061
P8,1.4,36,24.083855269252727,489.28678178859667,0.0,0.0,1.4022339491665792,1.4000269624061574,1.061
P8,1.4,37,29.452808482390846,501.8972246799328,-0.023333297723490475,0.05789105149175912,1.4017593465860194,1.3996378625289183,1.061
P8,1.4,38,35.221862420443045,516.4394693755542,-0.0548835751544128,0.17459521670546063,1.4019680551288218,1.3993312848229889,1.061
P8,1.4,39,41.6781457301828,532.4661537160911,-0.10198786086683868,0.3404726681013015,1.4018561803541494,1.3993111543466117,1.061
P8,1.4,40,49.0186458517614,549.5816327800768,-0.13094088472973994,0.5037797966507797,1.4015922760370687,1.3997229692623117,1.061
P8,1.4,41,57.2164071102563,567.5331810182126,-0.15073449483519424,0.5469771408272746,1.401460487047585,1.400178183104777,1.061
P8,1.4,42,66.38298908023818,585.7959380455927,-0.15464853949073512,0.2616556941954149,1.4013013016860432,1.399900119979144,1.061
P8,1.4,43,76.54325325930003,603.4824216861024,0.0,0.0,1.4013785506315908,1.3994352530608474,1.061
P8,1.4,44,87.49062413918948,619.8323796117166,0.0,0.0,1.4017831722364598,1.3996629333890278,1.061
P8,1.4,45,99.277215961901,634.2381887219636,0.0,0.0,1.4022652138471232,1.3998938504788356,1.061
P8,1.4,46,111.82538573869665,645.761354668989,0.0,0.0,1.4028970479764005,1.3998235716745087,1.061
P8,1.4,47,124.76549863811074,653.0462222636438,0.0,0.0,1.4032949055018071,1.3996997802308673,1.061
P8,1.4,48,137.95208070736047,654.6637287626706,0.0,0.0,1.4036466257627787,1.3993231394098626,1.061
P8,1.4,49,150.97670400404755,649.1819140917835,0.0,0.0,1.4044383214321177,1.3994597705483636,1.061
P8,1.4,50,162.84641756333482,635.0185837933818,0.5713074401618411,29.276771114923765,1.405397388891825,1.3999782436911026,1.061
P8,1.4,51,172.39590285919675,610.3220411034533,-3.843815911624023,84.23111482844449,1.4059475128452301,1.399710303503951,1.061
P8,1.4,52,177.91025871491814,573.1889595242482,-13.578635659778854,166.63418538039977,1.4063347947153761,1.3994914952840531,1.061
P8,1.4,53,176.77965394239754,522.2615453118403,-31.9713524133527,268.87314930040554,1.4069603239007842,1.3995152289995325,1.061
P8,1.4,54,166.52015540577952,457.5084267009402,-58.21327037982513,376.07800171758845,1.407870446321008,1.3983977630923035,1.061
P8,1.4,55,146.9843796582032,381.559002433021,-86.57037184677425,474.4788371309405,1.408859351127449,1.3967165256219567,1.061
P8,1.4,56,119.78320987258556,300.5325212018554,-112.39749152140928,556.7485887791985,1.4088627096309951,1.394413305841504,1.061
P8,1.4,57,88.75972691024256,222.17298484736756,-133.64632148235256,622.1540671710043,1.4080904038470312,1.3870523961045134,1.061
P8,1.4,58,59.84729015513501,153.22662295083654,-149.07280198649764,674.4417433002479,1.4072330353987355,1.3734834080815737,1.061
P8,1.4,59,36.5165269440492,98.03527162763953,-158.16614452290406,717.9189587169285,1.4048939466525399,1.360774092915783,1.061
P8,1.4,60,19.404762626294694,57.73771573712233,-161.7188087749056,754.6521462111497,1.3998241842931582,1.3581000065234246,1.061
P8,1.4,61,8.201477831636948,30.540585254732875,-160.0015879514506,783.9740342594192,1.3929478869370613,1.3671216978171143,1.061
P8,1.4,62,2.049118903946317,13.660264273469872,-153.73969282994702,804.5608913628033,1.3868780096831441,1.3811898516211403,1.061
P8,1.4,63,-0.8987014992319852,4.66994161857806,-144.56234799972844,816.0868503018154,1.3853829011469985,1.3920519900536212,1.061
P8,1.4,64,-2.0298293444318176,1.0148995870102013,-133.20994589430782,818.6021315497442,1.3890852568736127,1.3972317692987444,1.061
P8,1.4,65,-2.0899492950826715,0.2642273064841101,-120.39097160501355,812.3851234164341,1.395116604353479,1.398208487504186,1.061
P8,1.4,66,-1.7155863622583745,0.6984729118678501,-107.41757446372787,798.2737814309003,1.4003138338603558,1.3978002247243457,1.061
P8,1.4,67,-1.2403452777547883,1.376813134982033,-94.48659745577098,777.3453402116529,1.40259887675086,1.399273224544687,1.061
P8,1.4,68,-0.7991131971174756,1.872667775622204,-81.57327798385828,750.4918142899029,1.4019528395583907,1.4022052676393324,1.061
P8,1.4,69,-0.5811632004772976,2.0595933046026182,-69.48207636100835,718.8815503541899,1.400090601850366,1.4056106995301445,1.061
P8,1.4,70,-0.5731737418551446,1.990531188113232,-58.39023503647079,684.1093755869902,1.3988743505808652,1.4090150909053243,1.061
P8,1.4,71,-0.5878279616148457,1.7767828472766285,-48.13994573067072,647.6393454324942,1.3985118094952622,1.4107295271180822,1.061
P8,1.4,72,-0.5458502873548837,1.5218606259733882,-39.28116236513021,611.0607573127137,1.3987809252148051,1.4107836606688278,1.061
P8,1.4,73,-0.40509989778686417,1.3080878212722589,-31.74980727590115,576.3644405315697,1.3994845333168002,1.4107023341047806,1.061
P8,1.4,74,-0.16080208586729736,1.169288433893164,-24.938276565727733,545.2361055255672,1.3999098035795086,1.4104894512072217,1.061
P8,1.4,75,0.002771488092356248,1.038795385070977,-19.015314697226305,518.5135921229331,1.4003832069719324,1.4101962720240226,1.061
P8,1.4,76,-0.027576461824813065,0.8513659772097305,-13.890750597307592,496.6923386078703,1.4004731358636848,1.4102029193752523,1.061
P8,1.4,77,-0.09111087647539531,0.6338801412590286,-9.01535524712381,480.1381670647794,1.3996611217671173,1.4098555311972596,1.061
P8,1.4,78,-0.10299822158111116,0.4290247557360642,-4.4893937767210765,468.6219354758757,1.3994005668599987,1.4087917390813631,1.061
P8,1.4,79,-0.045292877713242474,0.2517233799814544,-0.4314866630381045,461.5440467871773,1.399640488205309,1.407424935678683,1.061
P8,1.4,80,0.057919174370263594,0.1024344732515652,3.638750258892526,458.55924409563164,1.3995736152226,1.4059490625047109,1.061
P8,1.4,81,0.12839482919203532,0.00210002685737644,7.663446041293494,459.40688953241784,1.3996257243643724,1.4051965548082015,1.061
P8,1.4,82,0.0,0.0,11.583483562603508,463.4845380874357,1.3999401988851818,1.4048477354794793,1.061
P8,1.4,83,0.0,0.0,15.694847529751648,470.1756890626156,1.3997416069952768,1.4037665577282614,1.061
P8,1.4,84,0.0,0.0,19.9575158941252,479.20540130459926,1.399688556039868,1.4025718640303797,1.061
P8,1.4,85,0.0,0.0,24.24486852728743,490.362982935903,1.4000226435874414,1.4020802684257292,1.061
P8,1.4,86,0.04437441261023034,0.0228690157155353,28.89280497722602,503.4806442905731,1.3998340463512555,1.4016138896581507,1.061
P8,1.4,87,0.062422100225624715,0.09756077828432794,34.01456028534772,518.6569162165524,1.3996414522116774,1.4015434718247655,1.061
P8,1.4,88,0.04813857499779827,0.2243303902408124,39.60021876717102,535.861668830261,1.3996938137116033,1.4016367293694185,1.061
P8,1.4,89,0.004474613055171548,0.3819179197938465,45.98062105623548,554.5039399542247,1.3996908358027758,1.4009006168015208,1.061
P8,1.4,90,-0.05409139620551616,0.4966690939853719,53.22775739162786,573.9054311973804,1.399652527629062,1.400621835140557,1.061
P8,1.4,91,-0.12195450972438929,0.4222449726268525,61.20914976586076,593.5887548092775,1.399621800400338,1.4011609009943244,1.061
P8,1.4,92,0.0,0.0,70.16267614282168,612.8549950561982,1.3998804948258092,1.401127620853614,1.061
P8,1.4,93,0.0,0.0,80.04985844811999,630.7349619197278,1.399927206180369,1.401180728624797,1.061
P8,1.4,94,0.0,0.0,90.58352371502257,646.5241598140162,1.3994881445278518,1.4015106009646208,1.061
P8,1.4,95,0.0,0.0,101.85599702072754,659.6990650172006,1.399361192528259,1.4017377805257865,1.061
P8,1.4,96,0.0,0.0,113.78024255098448,669.3223810566126,1.400013267986032,1.4023515605952168,1.061
P8,1.4,97,0.0,0.0,125.88399276091079,674.1388412472118,1.4002568323910878,1.4032689757648908,1.061
P8,1.4,98,0.0,0.0,137.8941009834228,672.9060946685107,1.3998448980528673,1.403989380596551,1.061
P8,1.4,99,4.729641261404913,11.257745422626638,149.3586925077816,664.2079704205046,1.3997202875273485,1.4045298774981023,1.061
P8,1.6,0,3.1538480952561194,11.517098101154913,164.66678722316587,635.6192085230311,1.5999118474358356,1.6060329428456936,0.995
P8,1.6,1,1.1114230384551975,54.487707173362324,173.35272460764705,615.189168931764,1.599867285236512,1.6068339894267547,0.995
P8,1.6,2,-4.6622488275397,126.13361133812451,177.69113415867145,582.7947375860714,1.5994871501478682,1.60684256933804,0.995
P8,1.6,3,-16.81060104037442,225.19562396081054,176.16933790693113,537.7103345004311,1.5995755871495847,1.6071819984348465,0.995
P8,1.6,4,-37.88681658481349,340.3095829280424,166.98698761177764,480.0142690164305,1.599362834454608,1.6080211247587417,0.995
P8,1.6,5,-65.13748297237495,454.4906675709644,148.76472264130194,411.1932772231124,1.5981923482452087,1.6084311459517113,0.995
P8,1.6,6,-92.30848429413615,554.2686155014713,123.5815399104166,335.4955869326612,1.596734337809486,1.6082297112994173,0.995
P8,1.6,7,-115.28686952627575,632.9277816923595,94.75226598181526,259.7046364818692,1.592768038017097,1.6074946309528038,0.995
P8,1.6,8,-133.21273135340624,691.5541360519297,66.01223203463046,190.1688095137797,1.5818114583229987,1.60555474448896,0.995
P8,1.6,9,-145.9866788195024,736.8420146964875,41.568510198305646,131.2201605813713,1.565884282599449,1.6018277057775063,0.995
P8,1.6,10,-152.8026705904729,773.7835172492842,23.23320034687349,85.0940085768688,1.5544323793870625,1.5963645325582954,0.995
P8,1.6,11,-154.53171037207363,803.1647378133777,10.686647219565168,51.754857293753886,1.555635042862942,1.590395826303027,0.995
P8,1.6,12,-151.7538853502057,824.2533390454628,2.614016997597389,29.257608521585176,1.5686788049002798,1.5863748495899652,0.995
P8,1.6,13,-145.10901683866493,837.10393013103,-1.0633609078736954,15.310176514661633,1.5851966933605168,1.5865752740618952,0.995
P8,1.6,14,-135.92322964388882,842.4139344145542,-1.8027126388391834,8.090295288112632,1.5965805753456506,1.5907817185258109,0.995
P8,1.6,15,-125.51764825955955,840.1373588531267,-1.4255934634664813,5.422677769224028,1.600200607101991,1.5964127503172076,0.995
P8,1.6,16,-113.74709254890148,829.9368276604129,-0.5457463743660801,5.050118097896546,1.5993773186862466,1.600332848508389,0.995
P8,1.6,17,-100.91357080101601,812.7814288318809,0.39809779687448743,5.418931044069799,1.5986545935080396,1.6019984785721053,0.995
P8,1.6,18,-88.3270630708755,790.4200765854785,1.0360400524622162,5.874234877010292,1.599797649863146,1.6024207429684318,0.995
P8,1.6,19,-76.04075561696133,763.9461564897817,1.3839712182501038,6.309741162458939,1.6025387562185156,1.6016568063839398,0.995
P8,1.6,20,-64.11602216183185,733.6555772876225,1.760373926522689,6.337926149651065,1.605892328092312,1.600046646802464,0.995
P8,1.6,21,-53.01942865961593,699.8755545483158,1.5993396707123215,5.555273511182356,1.6086965005866596,1.5988020363001625,0.995
P8,1.6,22,-43.19877268870179,663.612269205124,1.0000943959203503,4.307339974060858,1.6104716070236433,1.5985410205812465,0.995
P8,1.6,23,-34.108213666904575,626.7969321971285,0.4883667226883806,3.168123244114789,1.6113412464012904,1.5989873569154003,0.995
P8,1.6,24,-26.018960765093073,591.6384119645943,0.1413596462769844,2.3416359174758026,1.6113959697273803,1.5997649290877434,0.995
P8,1.6,25,-19.242883605885677,559.1152858232467,-0.12457122370864013,1.7698173093248815,1.6112732965314112,1.6002424822379517,0.995
P8,1.6,26,-13.155935238631791,529.2370487133101,-0.11890375006140626,1.4320721062077204,1.6111223245102038,1.6001122459655122,0.995
P8,1.6,27,-7.690112033228246,502.55022027146794,0.062312050685555474,1.2616053994962484,1.610835063861106,1.599696543029428,0.995
P8,1.6,28,-3.1444264659058945,480.28831220806495,-0.0037821536058105926,1.159491456454236,1.610394233983675,1.5996004628984013,0.995
P8,1.6,29,0.7436146957598992,463.1504163180943,-0.14644725249606821,1.1540521435187474,1.6093456416084286,1.5994813849445872,0.995
P8,1.6,30,4.461048481957939,450.54320522463036,-0.2219562331534942,1.2031488630353944,1.6082303122799444,1.5993741152949474,0.995
P8,1.6,31,7.97171643069702,441.55943932015305,-0.3707993721300028,1.2080846197948178,1.607283909532642,1.5996197357271666,0.995
P8,1.6,32,11.452977171849502,436.2695508507682,-0.4944746629039386,1.167664244542675,1.606160484425931,1.5999552387933962,0.995
P8,1.6,33,15.210226519261852,435.361944964762,-0.29181620048278056,1.1803888065510697,1.6049635076192026,1.5996955418082193,0.995
P8,1.6,34,19.21956735196394,438.5636137723912,-0.022827333394677178,1.317542439708517,1.6041308032783972,1.5991045367312267,0.995
P8,1.6,35,23.411354637674332,444.6449259352485,0.02862323413916197,1.5140729110320295,1.6035459093951252,1.5992812543163761,0.995
P8,1.6,36,28.21915175468158,453.00735971816994,-0.026825658612509004,1.6815180155490284,1.6029856547409373,1.5998811826967898,0.995
P8,1.6,37,33.65859561654256,463.93774618903194,-0.12604045378511786,1.8724038533239054,1.6026866519707834,1.6001426028443677,0.995
P8,1.6,38,39.5449826965453,477.5592994639271,-0.2779337710190207,2.179708587957551,1.6025164321347836,1.600094600463152,0.995
P8,1.6,39,46.23811858818236,493.3495805911315,-0.30835177657381246,2.5485022274774414,1.6020091545405455,1.5998234129450457,0.995
P8,1.6,40,53.90981229220405,510.4949912977597,-0.15999038043175645,2.799280309041641,1.6014304239493546,1.5990419184652316,0.995
P8,1.6,41,62.52156941672456,528.3129630595232,-0.1319667248179131,2.733666088357234,1.6013458439980097,1.598711390972169,0.995
P8,1.6,42,72.12619152847441,546.4265172497821,-0.16832098156189323,2.1072490490823457,1.601559278067597,1.599424296805793,0.995
P8,1.6,43,82.87370146702798,564.6231448709746,-0.0018857238995012996,0.6268798694090824,1.6016697824032113,1.59984549565115,0.995
P8,1.6,44,94.59188596731923,582.2770164753842,0.0,0.0,1.6019270001199082,1.5995232686304488,0.995
P8,1.6,45,107.2326442785566,597.9732366783318,0.0,0.0,1.6025664744382264,1.5993453022382225,0.995
P8,1.6,46,120.88152308454976,610.1094888169397,0.0,0.0,1.6031108511492376,1.5994121083313995,0.995
P8,1.6,47,135.08202717100673,617.6378876748718,0.0,0.0,1.6034485223709956,1.5992977287757164,0.995
P8,1.6,48,149.09273814789262,619.6450924360695,0.0,0.0,1.6041144053785126,1.599275668757213,0.995
P8,1.6,49,162.12930570091999,614.2402432266547,0.8352975662860114,3.976518011357147,1.6050482308379004,1.5995786066986073,0.995
P8,1.6,50,172.94092955246975,598.7744226619005,-3.003987019289787,38.86653783695388,1.6059740699717766,1.5997793133648377,0.995
P8,1.6,51,179.73105811246285,571.2420425841908,-10.533287320719324,101.61189834521645,1.6068351503277962,1.599607441690365,0.995
P8,1.6,52,180.56711771485084,530.8970549765374,-23.093845521592762,194.54604698165826,1.6075936534009465,1.5994691166869517,0.995
P8,1.6,53,173.62738836249116,478.0028414706707,-42.57206251521481,309.72077387268456,1.608109494648242,1.5991264696317078,0.995
P8,1.6,54,157.69743780303736,413.79646745416204,-69.47632561725719,429.7953189164964,1.608542055848828,1.597745072835098,0.995
P8,1.6,55,133.90387942124687,341.3368399750302,-99.60872722900763,537.8423207919202,1.6088503495809638,1.5954401046255946,0.995
P8,1.6,56,106.167670838523,266.49285227627166,-127.01484279592789,624.9314308943271,1.6084263066951487,1.5911608483349975,0.995
P8,1.6,57,78.29058473185,196.39869639537423,-148.72723562475304,690.6226358849776,1.6067167910833486,1.581186057648375,0.995
P8,1.6,58,53.297937792135826,136.51772547091392,-164.3016624393698,740.5809318207973,1.6036699686366995,1.5662142295063757,0.995
